email,name,return_path,metadata,substitution_data,tags
anon39062625@sedemo.sink.sparkpostmail.com,Rosetta Guzman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 95039440}","{""memberType"": ""platinum"", ""state"": ""ID""}","[""bacon""]"
anon32658670@sedemo.sink.sparkpostmail.com,Patricia Bennett,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 1223497}","{""memberType"": ""silver"", ""state"": ""WA""}","[""fuerte"", ""bacon""]"
anon03014892@sedemo.sink.sparkpostmail.com,Esperanza Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 30255659}","{""memberType"": ""gold"", ""state"": ""SD""}","[""lamb hass"", ""gwen"", ""fuerte"", ""pinkerton"", ""hass"", ""bacon"", ""reed""]"
anon80032825@sedemo.sink.sparkpostmail.com,Mildred Dellinger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 96253715}","{""memberType"": ""silver"", ""state"": ""DC""}","[""bacon"", ""lamb hass"", ""pinkerton"", ""fuerte"", ""gwen"", ""hass""]"
anon67200562@sedemo.sink.sparkpostmail.com,Aaron Young,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 99041426}","{""memberType"": ""gold"", ""state"": ""SD""}","[""bacon"", ""gwen"", ""fuerte""]"
anon32524021@sedemo.sink.sparkpostmail.com,Fatima Davis,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 9333333}","{""memberType"": ""platinum"", ""state"": ""SD""}",[]
anon64169026@sedemo.sink.sparkpostmail.com,Lessie Richardson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 67169472}","{""memberType"": ""gold"", ""state"": ""NH""}","[""bacon"", ""lamb hass"", ""pinkerton"", ""gwen"", ""hass"", ""reed"", ""fuerte""]"
anon37193070@sedemo.sink.sparkpostmail.com,Byron Bivens,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 86278238}","{""memberType"": ""silver"", ""state"": ""WI""}","[""bacon"", ""hass"", ""gwen"", ""fuerte""]"
anon06988552@sedemo.sink.sparkpostmail.com,Candace Sims,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 55614707}","{""memberType"": ""gold"", ""state"": ""AZ""}","[""bacon"", ""fuerte""]"
anon60205148@sedemo.sink.sparkpostmail.com,Richard Wieczorek,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 8014090}","{""memberType"": ""bronze"", ""state"": ""SC""}","[""fuerte"", ""gwen"", ""bacon"", ""hass""]"
anon43956685@sedemo.sink.sparkpostmail.com,Brian Watson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19534453}","{""memberType"": ""platinum"", ""state"": ""VT""}",[]
anon44731360@sedemo.sink.sparkpostmail.com,Shelia Dorf,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 78346093}","{""memberType"": ""bronze"", ""state"": ""NY""}","[""bacon"", ""fuerte"", ""lamb hass"", ""reed"", ""pinkerton"", ""hass"", ""gwen""]"
anon63099432@sedemo.sink.sparkpostmail.com,Mario Dellinger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56255916}","{""memberType"": ""silver"", ""state"": ""VA""}","[""hass"", ""fuerte"", ""gwen"", ""bacon""]"
anon50239157@sedemo.sink.sparkpostmail.com,Russell Nooner,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 60213315}","{""memberType"": ""platinum"", ""state"": ""AS""}","[""gwen"", ""bacon"", ""fuerte""]"
anon02535718@sedemo.sink.sparkpostmail.com,Charles Sandoval,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 12389058}","{""memberType"": ""platinum"", ""state"": ""NJ""}","[""bacon"", ""fuerte"", ""gwen""]"
anon73047261@sedemo.sink.sparkpostmail.com,Tobi Coleman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 70644232}","{""memberType"": ""silver"", ""state"": ""GA""}","[""fuerte"", ""bacon"", ""pinkerton"", ""hass"", ""gwen"", ""lamb hass""]"
anon33734829@sedemo.sink.sparkpostmail.com,Christopher Crawford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 58263019}","{""memberType"": ""gold"", ""state"": ""NH""}","[""bacon""]"
anon61045415@sedemo.sink.sparkpostmail.com,Tara Graham,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 27714658}","{""memberType"": ""bronze"", ""state"": ""MT""}","[""pinkerton"", ""fuerte"", ""gwen"", ""lamb hass"", ""hass"", ""bacon""]"
anon16339573@sedemo.sink.sparkpostmail.com,Ryan Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73299989}","{""memberType"": ""platinum"", ""state"": ""KS""}","[""gwen"", ""pinkerton"", ""lamb hass"", ""bacon"", ""hass"", ""fuerte""]"
anon43877104@sedemo.sink.sparkpostmail.com,Tara Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 51209637}","{""memberType"": ""bronze"", ""state"": ""ME""}","[""lamb hass"", ""pinkerton"", ""gwen"", ""bacon"", ""fuerte"", ""reed"", ""hass""]"
anon16477909@sedemo.sink.sparkpostmail.com,Mary Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 63146261}","{""memberType"": ""silver"", ""state"": ""MD""}","[""lamb hass"", ""hass"", ""fuerte"", ""gwen"", ""bacon""]"
anon19598368@sedemo.sink.sparkpostmail.com,Curtis Ackerman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 39800494}","{""memberType"": ""bronze"", ""state"": ""LA""}","[""bacon""]"
anon85388853@sedemo.sink.sparkpostmail.com,Tobi Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 61836020}","{""memberType"": ""bronze"", ""state"": ""ME""}","[""reed"", ""gwen"", ""fuerte"", ""bacon"", ""lamb hass"", ""hass"", ""pinkerton""]"
anon52949163@sedemo.sink.sparkpostmail.com,Tobi Ramgel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 11594852}","{""memberType"": ""gold"", ""state"": ""TX""}","[""hass"", ""lamb hass"", ""reed"", ""pinkerton"", ""gwen"", ""fuerte"", ""bacon""]"
anon52724097@sedemo.sink.sparkpostmail.com,Mario Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 40894587}","{""memberType"": ""silver"", ""state"": ""AS""}","[""bacon""]"
anon67754893@sedemo.sink.sparkpostmail.com,Elizabeth Sandoval,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 51424351}","{""memberType"": ""platinum"", ""state"": ""SC""}","[""bacon""]"
anon98099246@sedemo.sink.sparkpostmail.com,Gerald Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72643945}","{""memberType"": ""silver"", ""state"": ""NJ""}","[""bacon"", ""hass"", ""fuerte"", ""gwen""]"
anon92030574@sedemo.sink.sparkpostmail.com,Brian Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5358702}","{""memberType"": ""gold"", ""state"": ""NJ""}",[]
anon72942021@sedemo.sink.sparkpostmail.com,Ella Brunson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 77500743}","{""memberType"": ""bronze"", ""state"": ""MH""}","[""fuerte"", ""bacon""]"
anon60324288@sedemo.sink.sparkpostmail.com,Candace Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 26263612}","{""memberType"": ""silver"", ""state"": ""NV""}","[""bacon""]"
anon77291419@sedemo.sink.sparkpostmail.com,Rosetta Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 1145784}","{""memberType"": ""gold"", ""state"": ""AL""}","[""hass"", ""lamb hass"", ""reed"", ""gwen"", ""bacon"", ""fuerte"", ""pinkerton""]"
anon04000136@sedemo.sink.sparkpostmail.com,Bryce Torres,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5160187}","{""memberType"": ""silver"", ""state"": ""NV""}","[""lamb hass"", ""bacon"", ""pinkerton"", ""fuerte"", ""gwen"", ""hass""]"
anon12039248@sedemo.sink.sparkpostmail.com,Wallace Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 24361189}","{""memberType"": ""bronze"", ""state"": ""PA""}",[]
anon65485535@sedemo.sink.sparkpostmail.com,Mary Watson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 90425160}","{""memberType"": ""gold"", ""state"": ""KY""}","[""bacon"", ""fuerte"", ""gwen""]"
anon51535965@sedemo.sink.sparkpostmail.com,Jean Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 43784365}","{""memberType"": ""platinum"", ""state"": ""MI""}","[""gwen"", ""fuerte"", ""bacon""]"
anon28357705@sedemo.sink.sparkpostmail.com,Tobi Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 48799608}","{""memberType"": ""gold"", ""state"": ""CA""}","[""gwen"", ""fuerte"", ""bacon"", ""hass""]"
anon64677496@sedemo.sink.sparkpostmail.com,Jerry Ackerman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 701502}","{""memberType"": ""silver"", ""state"": ""FM""}","[""gwen"", ""bacon"", ""fuerte"", ""lamb hass"", ""hass""]"
anon47805928@sedemo.sink.sparkpostmail.com,Jerry Hardaway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 37719284}","{""memberType"": ""gold"", ""state"": ""OH""}","[""fuerte"", ""bacon"", ""gwen""]"
anon95369387@sedemo.sink.sparkpostmail.com,Thomas Hill,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 84774212}","{""memberType"": ""bronze"", ""state"": ""SC""}","[""bacon"", ""fuerte"", ""gwen"", ""lamb hass"", ""hass""]"
anon57782885@sedemo.sink.sparkpostmail.com,Ella Green,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 35355289}","{""memberType"": ""bronze"", ""state"": ""IN""}","[""bacon"", ""fuerte""]"
anon70132479@sedemo.sink.sparkpostmail.com,Christopher Fowler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5356344}","{""memberType"": ""gold"", ""state"": ""WY""}","[""pinkerton"", ""reed"", ""bacon"", ""fuerte"", ""lamb hass"", ""gwen"", ""hass""]"
anon50250591@sedemo.sink.sparkpostmail.com,Aaron Cimino,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 87015938}","{""memberType"": ""silver"", ""state"": ""OR""}","[""bacon""]"
anon62567294@sedemo.sink.sparkpostmail.com,Harold Coleman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 79836509}","{""memberType"": ""bronze"", ""state"": ""PW""}","[""hass"", ""gwen"", ""lamb hass"", ""bacon"", ""fuerte""]"
anon59343458@sedemo.sink.sparkpostmail.com,Charles Velazquez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 78756510}","{""memberType"": ""bronze"", ""state"": ""MT""}","[""gwen"", ""hass"", ""pinkerton"", ""fuerte"", ""lamb hass"", ""bacon""]"
anon57809864@sedemo.sink.sparkpostmail.com,Jean Dudley,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 28198408}","{""memberType"": ""bronze"", ""state"": ""VI""}","[""hass"", ""fuerte"", ""lamb hass"", ""gwen"", ""bacon""]"
anon68508204@sedemo.sink.sparkpostmail.com,Ruby Dell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 67431169}","{""memberType"": ""bronze"", ""state"": ""AK""}",[]
anon01439444@sedemo.sink.sparkpostmail.com,Roger Green,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25403913}","{""memberType"": ""bronze"", ""state"": ""AR""}",[]
anon03854419@sedemo.sink.sparkpostmail.com,Esperanza Kuehn,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 38879914}","{""memberType"": ""bronze"", ""state"": ""NV""}","[""fuerte"", ""bacon""]"
anon06222707@sedemo.sink.sparkpostmail.com,Leonard Dorf,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 5848374}","{""memberType"": ""gold"", ""state"": ""PW""}","[""gwen"", ""fuerte"", ""hass"", ""bacon"", ""lamb hass""]"
anon54351836@sedemo.sink.sparkpostmail.com,David Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 39479599}","{""memberType"": ""gold"", ""state"": ""MD""}","[""gwen"", ""fuerte"", ""pinkerton"", ""hass"", ""bacon"", ""lamb hass""]"
anon26092158@sedemo.sink.sparkpostmail.com,Elizabeth Holder,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 44780869}","{""memberType"": ""silver"", ""state"": ""KS""}","[""bacon"", ""gwen"", ""fuerte""]"
anon65287693@sedemo.sink.sparkpostmail.com,David Yates,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 29913543}","{""memberType"": ""platinum"", ""state"": ""AS""}","[""fuerte"", ""gwen"", ""hass"", ""bacon"", ""reed"", ""lamb hass"", ""pinkerton""]"
anon64556972@sedemo.sink.sparkpostmail.com,Christina Lewis,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 7061482}","{""memberType"": ""platinum"", ""state"": ""GU""}","[""bacon""]"
anon33941970@sedemo.sink.sparkpostmail.com,Patricia Green,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 94157757}","{""memberType"": ""platinum"", ""state"": ""VA""}","[""hass"", ""fuerte"", ""gwen"", ""bacon""]"
anon27370245@sedemo.sink.sparkpostmail.com,Jessica Garcia,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 87290295}","{""memberType"": ""silver"", ""state"": ""PW""}","[""fuerte"", ""bacon"", ""gwen""]"
anon64616333@sedemo.sink.sparkpostmail.com,Michael Lang,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 96362932}","{""memberType"": ""platinum"", ""state"": ""MI""}","[""bacon"", ""fuerte"", ""hass"", ""gwen"", ""lamb hass""]"
anon93372324@sedemo.sink.sparkpostmail.com,Josephine Masri,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 51184836}","{""memberType"": ""gold"", ""state"": ""SD""}","[""pinkerton"", ""bacon"", ""gwen"", ""lamb hass"", ""hass"", ""fuerte""]"
anon18968720@sedemo.sink.sparkpostmail.com,Christina Brugger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 96575954}","{""memberType"": ""silver"", ""state"": ""AL""}","[""bacon"", ""fuerte""]"
anon04324839@sedemo.sink.sparkpostmail.com,Jean Ostrov,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 76931229}","{""memberType"": ""bronze"", ""state"": ""MN""}","[""bacon""]"
anon56937313@sedemo.sink.sparkpostmail.com,Lupe Sweet,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 49756093}","{""memberType"": ""bronze"", ""state"": ""OK""}","[""hass"", ""bacon"", ""fuerte"", ""gwen""]"
anon70256869@sedemo.sink.sparkpostmail.com,Tim Golz,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 38576164}","{""memberType"": ""gold"", ""state"": ""VI""}",[]
anon53796047@sedemo.sink.sparkpostmail.com,Rosetta Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 60475206}","{""memberType"": ""silver"", ""state"": ""MS""}","[""gwen"", ""fuerte"", ""pinkerton"", ""lamb hass"", ""hass"", ""bacon""]"
anon26007771@sedemo.sink.sparkpostmail.com,Jean Honse,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 24219672}","{""memberType"": ""platinum"", ""state"": ""WA""}","[""lamb hass"", ""hass"", ""gwen"", ""bacon"", ""fuerte""]"
anon92524971@sedemo.sink.sparkpostmail.com,Adrienne Velazquez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 31192186}","{""memberType"": ""platinum"", ""state"": ""NE""}","[""lamb hass"", ""fuerte"", ""gwen"", ""reed"", ""bacon"", ""pinkerton"", ""hass""]"
anon46865293@sedemo.sink.sparkpostmail.com,Rodney Hummer,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 70210561}","{""memberType"": ""silver"", ""state"": ""MT""}","[""hass"", ""gwen"", ""pinkerton"", ""lamb hass"", ""fuerte"", ""bacon""]"
anon70738448@sedemo.sink.sparkpostmail.com,James Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 14076887}","{""memberType"": ""bronze"", ""state"": ""NH""}","[""bacon""]"
anon46820598@sedemo.sink.sparkpostmail.com,Michael Yates,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 23595085}","{""memberType"": ""platinum"", ""state"": ""MH""}","[""bacon"", ""fuerte"", ""gwen""]"
anon67712624@sedemo.sink.sparkpostmail.com,Russell Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50299379}","{""memberType"": ""gold"", ""state"": ""LA""}","[""bacon"", ""fuerte"", ""gwen"", ""hass""]"
anon65955266@sedemo.sink.sparkpostmail.com,Thomas Ackerman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 92994452}","{""memberType"": ""gold"", ""state"": ""WA""}",[]
anon79512992@sedemo.sink.sparkpostmail.com,Tara Bennett,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41761608}","{""memberType"": ""bronze"", ""state"": ""RI""}","[""lamb hass"", ""fuerte"", ""pinkerton"", ""bacon"", ""hass"", ""gwen""]"
anon63127233@sedemo.sink.sparkpostmail.com,Richard Rodas,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 964495}","{""memberType"": ""silver"", ""state"": ""LA""}","[""fuerte"", ""pinkerton"", ""bacon"", ""hass"", ""gwen"", ""lamb hass""]"
anon30298843@sedemo.sink.sparkpostmail.com,Hattie Bannister,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 84133590}","{""memberType"": ""bronze"", ""state"": ""FM""}","[""hass"", ""fuerte"", ""bacon"", ""lamb hass"", ""gwen""]"
anon86713356@sedemo.sink.sparkpostmail.com,Rebecca Bivens,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 65430615}","{""memberType"": ""gold"", ""state"": ""AL""}",[]
anon63108320@sedemo.sink.sparkpostmail.com,William Denman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 81584808}","{""memberType"": ""bronze"", ""state"": ""AR""}","[""lamb hass"", ""hass"", ""bacon"", ""gwen"", ""pinkerton"", ""fuerte""]"
anon23769502@sedemo.sink.sparkpostmail.com,Laura Tapia,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56427223}","{""memberType"": ""silver"", ""state"": ""CT""}","[""hass"", ""gwen"", ""fuerte"", ""lamb hass"", ""bacon""]"
anon74488507@sedemo.sink.sparkpostmail.com,Curtis Powell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56592917}","{""memberType"": ""platinum"", ""state"": ""GA""}","[""bacon"", ""fuerte""]"
anon43451186@sedemo.sink.sparkpostmail.com,Lessie Richardson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 49787006}","{""memberType"": ""gold"", ""state"": ""PA""}",[]
anon53729382@sedemo.sink.sparkpostmail.com,Brian Kuehn,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32554569}","{""memberType"": ""silver"", ""state"": ""TN""}","[""lamb hass"", ""gwen"", ""pinkerton"", ""bacon"", ""hass"", ""fuerte""]"
anon05249743@sedemo.sink.sparkpostmail.com,Rachael Rodas,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 47925390}","{""memberType"": ""gold"", ""state"": ""HI""}","[""bacon"", ""fuerte"", ""gwen"", ""hass""]"
anon63035570@sedemo.sink.sparkpostmail.com,David Brunson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 83386643}","{""memberType"": ""bronze"", ""state"": ""KS""}","[""fuerte"", ""bacon""]"
anon79403494@sedemo.sink.sparkpostmail.com,Josephine Dellinger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 17397910}","{""memberType"": ""bronze"", ""state"": ""TX""}","[""pinkerton"", ""gwen"", ""fuerte"", ""reed"", ""bacon"", ""hass"", ""lamb hass""]"
anon10687160@sedemo.sink.sparkpostmail.com,Tobi Acker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 37867803}","{""memberType"": ""bronze"", ""state"": ""VT""}","[""bacon""]"
anon02268647@sedemo.sink.sparkpostmail.com,Patricia Trawick,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 64160958}","{""memberType"": ""bronze"", ""state"": ""IA""}","[""lamb hass"", ""bacon"", ""gwen"", ""hass"", ""pinkerton"", ""fuerte""]"
anon36274496@sedemo.sink.sparkpostmail.com,Elizabeth Kuehn,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 43824269}","{""memberType"": ""platinum"", ""state"": ""MI""}","[""gwen"", ""hass"", ""bacon"", ""fuerte""]"
anon82896737@sedemo.sink.sparkpostmail.com,Maurice Mclarney,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 33459053}","{""memberType"": ""bronze"", ""state"": ""AS""}","[""bacon""]"
anon44591202@sedemo.sink.sparkpostmail.com,Lenore Kelly,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 48035718}","{""memberType"": ""platinum"", ""state"": ""MH""}","[""hass"", ""gwen"", ""lamb hass"", ""bacon"", ""fuerte"", ""pinkerton""]"
anon17263412@sedemo.sink.sparkpostmail.com,Fatima Sweet,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 60660427}","{""memberType"": ""bronze"", ""state"": ""VT""}","[""gwen"", ""bacon"", ""fuerte""]"
anon15844103@sedemo.sink.sparkpostmail.com,Tobi Tate,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 80722424}","{""memberType"": ""silver"", ""state"": ""IN""}","[""bacon"", ""fuerte""]"
anon57808618@sedemo.sink.sparkpostmail.com,Rachael Mcglothlin,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 25162449}","{""memberType"": ""platinum"", ""state"": ""PR""}","[""bacon""]"
anon50182657@sedemo.sink.sparkpostmail.com,Mary Hummer,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 58291291}","{""memberType"": ""silver"", ""state"": ""MS""}",[]
anon96659779@sedemo.sink.sparkpostmail.com,Brian Frede,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 67683519}","{""memberType"": ""gold"", ""state"": ""VA""}","[""bacon"", ""fuerte""]"
anon65168792@sedemo.sink.sparkpostmail.com,Ryan Lang,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 83602235}","{""memberType"": ""platinum"", ""state"": ""SD""}","[""fuerte"", ""bacon"", ""gwen""]"
anon26414906@sedemo.sink.sparkpostmail.com,Jean Golz,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50524065}","{""memberType"": ""gold"", ""state"": ""OK""}","[""bacon"", ""fuerte""]"
anon59619411@sedemo.sink.sparkpostmail.com,Christopher Bubar,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50282009}","{""memberType"": ""platinum"", ""state"": ""CT""}","[""hass"", ""fuerte"", ""lamb hass"", ""bacon"", ""reed"", ""gwen"", ""pinkerton""]"
anon11388435@sedemo.sink.sparkpostmail.com,Byron Lemire,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19337348}","{""memberType"": ""platinum"", ""state"": ""KY""}","[""bacon""]"
anon74757601@sedemo.sink.sparkpostmail.com,Bryce Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 9753213}","{""memberType"": ""gold"", ""state"": ""LA""}","[""fuerte"", ""hass"", ""bacon"", ""gwen""]"
anon68461180@sedemo.sink.sparkpostmail.com,Billy Sims,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 56700463}","{""memberType"": ""platinum"", ""state"": ""KS""}","[""hass"", ""gwen"", ""fuerte"", ""pinkerton"", ""bacon"", ""lamb hass""]"
anon82729916@sedemo.sink.sparkpostmail.com,Lela Mclarney,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 43112138}","{""memberType"": ""gold"", ""state"": ""NH""}",[]
anon02955089@sedemo.sink.sparkpostmail.com,Russell Copher,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 33197598}","{""memberType"": ""silver"", ""state"": ""GA""}","[""bacon""]"
anon98264562@sedemo.sink.sparkpostmail.com,Rachael Stimpert,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 11643323}","{""memberType"": ""bronze"", ""state"": ""PW""}","[""fuerte"", ""bacon""]"
anon97012371@sedemo.sink.sparkpostmail.com,Brian Florez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 49237385}","{""memberType"": ""silver"", ""state"": ""NM""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon77045273@sedemo.sink.sparkpostmail.com,Leonard Nooner,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98960417}","{""memberType"": ""platinum"", ""state"": ""WA""}","[""fuerte"", ""bacon""]"
anon64484038@sedemo.sink.sparkpostmail.com,Patricia Mcglothlin,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 92032349}","{""memberType"": ""platinum"", ""state"": ""VT""}","[""gwen"", ""lamb hass"", ""fuerte"", ""hass"", ""bacon""]"
anon73640560@sedemo.sink.sparkpostmail.com,Robert Watson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 34659521}","{""memberType"": ""gold"", ""state"": ""VT""}","[""bacon"", ""fuerte""]"
anon36854455@sedemo.sink.sparkpostmail.com,Curtis Perez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 33167269}","{""memberType"": ""bronze"", ""state"": ""DE""}","[""hass"", ""pinkerton"", ""lamb hass"", ""reed"", ""bacon"", ""fuerte"", ""gwen""]"
anon78897234@sedemo.sink.sparkpostmail.com,Faye Florez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 19467589}","{""memberType"": ""silver"", ""state"": ""GU""}","[""bacon""]"
anon20206145@sedemo.sink.sparkpostmail.com,Lenore Tate,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 82675502}","{""memberType"": ""silver"", ""state"": ""PR""}","[""hass"", ""fuerte"", ""bacon"", ""lamb hass"", ""gwen""]"
anon16021804@sedemo.sink.sparkpostmail.com,Fatima Stimpert,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 62107807}","{""memberType"": ""silver"", ""state"": ""DE""}","[""bacon"", ""fuerte""]"
anon41122205@sedemo.sink.sparkpostmail.com,Laura Acker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 66025874}","{""memberType"": ""bronze"", ""state"": ""FM""}","[""bacon"", ""hass"", ""lamb hass"", ""pinkerton"", ""reed"", ""gwen"", ""fuerte""]"
anon53310535@sedemo.sink.sparkpostmail.com,Christopher Dellinger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 6247987}","{""memberType"": ""bronze"", ""state"": ""WV""}","[""gwen"", ""lamb hass"", ""pinkerton"", ""bacon"", ""fuerte"", ""hass""]"
anon67893892@sedemo.sink.sparkpostmail.com,Charles Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 21630198}","{""memberType"": ""gold"", ""state"": ""MS""}","[""fuerte"", ""bacon""]"
anon03025871@sedemo.sink.sparkpostmail.com,Crystal Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 62520776}","{""memberType"": ""silver"", ""state"": ""ID""}","[""fuerte"", ""bacon"", ""gwen""]"
anon89229715@sedemo.sink.sparkpostmail.com,Tobi Felix,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 76696117}","{""memberType"": ""platinum"", ""state"": ""ND""}","[""gwen"", ""fuerte"", ""hass"", ""bacon"", ""pinkerton"", ""lamb hass""]"
anon99842179@sedemo.sink.sparkpostmail.com,Thomas Wyatt,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 34732653}","{""memberType"": ""gold"", ""state"": ""AL""}","[""pinkerton"", ""lamb hass"", ""fuerte"", ""gwen"", ""hass"", ""bacon""]"
